OrderID,Region,VehicleType,WeatherCondition,Distance_Miles,OrderDate,Damaged_Flag,ExpectedDeliveryDate,ActualDeliveryDate
ORD-09327,North,Box Truck,Clear,866,2023-09-17,,2023-09-20,2023-09-20
ORD-09328,West,Van,Snow,253,2022-02-17,No,2022-02-18,2022-02-19
ORD-09329,West,Semi-Trailer,Clear,771,2023-09-25,No,2023-09-28,2023-09-28
ORD-09330,East,Van,Fog,1072,2023-10-25,No,2023-10-29,2023-10-30
ORD-09331,West,Van,Clear,1342,2022-06-29,No,2022-07-04,2022-07-04
ORD-09332,East,Semi-Trailer,Clear,642,2023-02-03,No,2023-02-06,2023-02-06
ORD-09333,South,Box Truck,Fog,95,2022-07-13,No,2022-07-14,2022-07-18
ORD-09334,East,Box Truck,Fog,108,2023-10-10,No,2023-10-11,2023-10-15
ORD-09335,West,Box Truck,Clear,383,2022-03-15,No,2022-03-17,2022-03-17
ORD-09336,South,Semi-Trailer,Clear,767,2023-05-02,No,2023-05-05,2023-05-08
ORD-09337,East,Van,Rain,1241,2023-05-31,No,2023-06-05,2023-06-06
ORD-09338,West,Van,Clear,634,2023-03-03,No,2023-03-06,2023-03-08
ORD-09339,North,Van,Clear,992,2022-07-06,No,2022-07-10,2022-07-10
ORD-09340,North,Van,Rain,92,2022-02-20,Yes,2022-02-21,2022-02-24
ORD-09341,East,Box Truck,Clear,10,2022-06-19,No,2022-06-20,2022-06-20
ORD-09342,East,Van,Clear,446,2022-03-18,No,2022-03-20,2022-03-20
ORD-09343,North,Van,Clear,695,2023-01-26,No,2023-01-29,2023-01-29
ORD-09344,West,Van,Fog,259,2023-11-21,No,2023-11-22,2023-11-23
ORD-09345,West,Box Truck,Rain,419,2022-10-29,No,2022-10-31,2022-10-31
ORD-09346,West,Semi-Trailer,Rain,747,2022-01-20,No,2022-01-23,2022-01-23
ORD-09347,East,Van,Clear,1419,2022-06-01,No,2022-06-06,2022-06-06
ORD-09348,South,Box Truck,Clear,1117,2022-03-24,No,2022-03-28,2022-03-29
ORD-09349,South,Van,Clear,499,2023-07-27,No,2023-07-29,2023-07-29
ORD-09350,South,Box Truck,Clear,248,2022-12-15,No,2022-12-16,2022-12-16
ORD-09351,South,Van,Clear,932,2022-10-22,No,2022-10-26,2022-10-26
ORD-09352,South,Van,Clear,549,2023-12-29,No,2023-12-31,2023-12-31
ORD-09353,East,Box Truck,Rain,389,2022-06-16,No,2022-06-18,2022-06-20
ORD-09354,East,Semi-Trailer,Rain,808,2022-03-12,No,2022-03-15,2022-03-15
ORD-09355,South,Van,Clear,952,2022-01-01,No,2022-01-05,2022-01-05
ORD-09356,East,Box Truck,Rain,1424,2023-01-01,No,2023-01-06,2023-01-06
ORD-09357,East,Box Truck,Rain,1361,2022-04-22,No,2022-04-27,2022-04-27
ORD-09358,South,Semi-Trailer,Clear,1337,2023-06-30,No,2023-07-05,2023-07-06
ORD-09359,West,Van,Clear,1315,2022-05-15,No,2022-05-20,2022-05-22
ORD-09360,East,Van,Rain,704,2022-10-11,No,2022-10-14,2022-10-14
ORD-09361,West,Semi-Trailer,Clear,1378,2022-09-14,No,2022-09-19,2022-09-19
ORD-09362,East,Van,Clear,144,2022-07-07,No,2022-07-08,2022-07-08
ORD-09363,East,Van,Clear,370,2023-12-15,Yes,2023-12-17,2023-12-18
ORD-09364,South,Van,Clear,578,2022-03-24,No,2022-03-26,2022-03-27
ORD-09365,East,Semi-Trailer,Fog,1148,2023-04-28,No,2023-05-02,2023-05-04
ORD-09366,North,Van,Rain,195,2022-09-18,No,2022-09-19,2022-09-22
ORD-09367,North,Semi-Trailer,Clear,487,2022-02-27,Yes,2022-03-01,2022-03-01
ORD-09368,South,Van,Fog,897,2022-03-25,No,2022-03-28,2022-03-30
ORD-09369,West,Van,Rain,10,2023-01-22,No,2023-01-23,2023-01-26
ORD-09370,West,Van,Rain,859,2022-01-28,No,2022-01-31,2022-02-01
ORD-09371,West,Van,Clear,977,2022-03-06,No,2022-03-10,2022-03-10
ORD-09372,North,Box Truck,Clear,550,2022-03-04,No,2022-03-06,
ORD-09373,West,Box Truck,Clear,1001,2023-06-23,No,2023-06-27,2023-06-29
ORD-09374,West,Van,Clear,1457,2022-05-26,No,2022-05-31,2022-05-31
ORD-09375,South,Van,Clear,711,2023-11-07,No,2023-11-10,2023-11-10
ORD-09376,West,Box Truck,Clear,279,2022-01-30,No,2022-01-31,2022-01-31
ORD-09377,North,Semi-Trailer,Clear,907,2022-09-18,No,2022-09-22,2022-09-22
ORD-09378,North,Box Truck,Clear,428,2023-01-06,No,2023-01-08,2023-01-08
ORD-09379,North,Semi-Trailer,Snow,1360,2022-11-12,No,2022-11-17,2022-11-20
ORD-09380,South,Van,Clear,204,2023-06-21,No,2023-06-22,2023-06-22
ORD-09381,South,Semi-Trailer,Snow,264,2023-03-14,No,2023-03-15,2023-03-19
ORD-09382,East,Van,Rain,88,2022-02-11,No,2022-02-12,2022-02-12
ORD-09383,West,Van,Clear,1131,2022-04-02,,2022-04-06,2022-04-06
ORD-09384,South,Semi-Trailer,Clear,1183,2023-05-11,No,2023-05-15,2023-05-15
ORD-09385,North,Semi-Trailer,Fog,795,2022-05-03,No,2022-05-06,2022-05-10
ORD-09386,North,Box Truck,Clear,823,2022-12-14,No,2022-12-17,2022-12-17
ORD-09387,South,Van,Rain,456,2022-03-31,No,2022-04-02,2022-04-02
ORD-09388,South,Van,Rain,132,2023-08-02,No,2023-08-03,2023-08-04
ORD-09389,South,Van,Clear,685,2023-09-13,No,2023-09-16,2023-09-16
ORD-09390,East,Semi-Trailer,Clear,368,2023-11-04,No,2023-11-06,2023-11-06
ORD-09391,North,Van,Clear,248,2023-01-20,No,2023-01-21,2023-01-21
ORD-09392,East,Semi-Trailer,Snow,814,2023-11-19,No,2023-11-22,2023-11-24
ORD-09393,East,Van,Snow,692,2023-09-07,No,2023-09-10,2023-09-13
ORD-09394,West,Semi-Trailer,Fog,678,2022-03-31,No,2022-04-03,2022-04-04
ORD-09395,North,Semi-Trailer,Clear,213,2022-06-24,No,2022-06-25,2022-06-25
ORD-09396,North,Van,Clear,152,2023-01-28,No,2023-01-29,2023-01-29
ORD-09397,South,Van,Clear,196,2022-03-27,No,2022-03-28,2022-03-28
ORD-09398,South,Semi-Trailer,Fog,131,2023-02-06,No,2023-02-07,2023-02-11
ORD-09399,West,Box Truck,Clear,1383,2023-02-21,No,2023-02-26,2023-02-28
ORD-09400,East,Box Truck,Clear,1133,2023-12-03,No,2023-12-07,2023-12-07
ORD-09401,South,Box Truck,Fog,293,2022-04-02,Yes,2022-04-03,2022-04-05
ORD-09402,South,Van,Clear,958,2022-11-15,No,2022-11-19,2022-11-19
ORD-09403,North,Semi-Trailer,Clear,536,2022-06-11,No,2022-06-13,2022-06-15
ORD-09404,North,Van,Clear,393,2022-09-10,No,2022-09-12,2022-09-12
ORD-09405,South,Semi-Trailer,Clear,907,2022-08-30,No,2022-09-03,2022-09-03
ORD-09406,North,Van,Fog,196,2023-10-15,No,2023-10-16,2023-10-19
ORD-09407,West,Box Truck,Clear,1041,2023-09-27,Yes,2023-10-01,2023-10-01
ORD-09408,South,Van,Clear,633,2022-05-19,No,2022-05-22,2022-05-22
ORD-09409,North,Van,Clear,554,2022-02-14,No,2022-02-16,2022-02-16
ORD-09410,West,Van,Clear,1452,2023-09-07,No,2023-09-12,2023-09-12
ORD-09411,North,Box Truck,Clear,923,2023-08-18,No,2023-08-22,2023-08-23
ORD-09412,North,Box Truck,Clear,99,2022-01-24,No,2022-01-25,2022-01-25
ORD-09413,North,Semi-Trailer,Rain,505,2023-11-21,No,2023-11-23,2023-11-23
ORD-09414,South,Van,Clear,969,2023-04-26,No,2023-04-30,2023-04-30
ORD-09415,East,Box Truck,Rain,125,2022-09-02,No,2022-09-03,2022-09-03
ORD-09416,North,Box Truck,Clear,694,2023-04-01,No,2023-04-04,2023-04-04
ORD-09417,West,Van,Rain,1053,2023-10-17,Yes,2023-10-21,2023-10-21
ORD-09418,South,Van,Clear,141,2023-08-28,No,2023-08-29,
ORD-09419,South,Van,Clear,1325,2022-12-24,No,2022-12-29,2022-12-29
ORD-09420,West,Van,Fog,1387,2023-09-30,No,2023-10-05,2023-10-08
ORD-09421,North,Van,Clear,1270,2023-05-04,No,2023-05-09,2023-05-12
ORD-09422,East,Box Truck,Clear,232,2023-10-13,No,2023-10-14,2023-10-14
ORD-09423,North,Van,Clear,445,2023-05-24,Yes,2023-05-26,2023-05-28
ORD-09424,West,Box Truck,Clear,1072,2023-04-07,No,2023-04-11,2023-04-11
ORD-09425,South,Semi-Trailer,Clear,336,2023-07-06,No,2023-07-08,2023-07-09
ORD-09426,East,Box Truck,Clear,1242,2022-10-21,No,2022-10-26,2022-10-26
ORD-09427,South,Box Truck,Rain,115,2022-01-20,No,2022-01-21,2022-01-22
ORD-09428,West,Van,Rain,661,2023-04-04,No,2023-04-07,2023-04-07
ORD-09429,North,Semi-Trailer,Rain,1282,2022-07-23,No,2022-07-28,2022-07-28
ORD-09430,East,Van,Clear,576,2022-04-06,No,2022-04-08,2022-04-11
ORD-09431,South,Box Truck,Clear,639,2022-07-04,No,2022-07-07,2022-07-07
ORD-09432,South,Semi-Trailer,Rain,697,2023-04-21,No,2023-04-24,2023-04-24
ORD-09433,South,Box Truck,Clear,1387,2023-09-26,No,2023-10-01,2023-10-01
ORD-09434,North,Box Truck,Rain,479,2022-05-10,No,2022-05-12,2022-05-12
ORD-09435,East,Van,Clear,734,2022-06-13,No,2022-06-16,2022-06-16
ORD-09436,North,Van,Clear,274,2023-12-29,No,2023-12-30,2023-12-30
ORD-09437,North,Box Truck,Snow,1497,2023-03-07,No,2023-03-12,2023-03-16
ORD-09438,North,Van,Rain,846,2023-10-07,,2023-10-10,2023-10-10
ORD-09439,West,Box Truck,Rain,860,2023-06-20,No,2023-06-23,2023-06-23
ORD-09440,West,Van,Snow,1474,2023-07-29,No,2023-08-03,2023-08-04
ORD-09441,West,Semi-Trailer,Rain,1317,2023-12-19,No,2023-12-24,2023-12-25
ORD-09442,East,Van,Clear,794,2023-09-24,No,2023-09-27,2023-09-27
ORD-09443,North,Box Truck,Fog,543,2023-12-14,No,2023-12-16,2023-12-19
ORD-09444,North,Box Truck,Rain,378,2023-02-24,No,2023-02-26,
ORD-09445,West,Van,Rain,708,2022-07-11,No,2022-07-14,2022-07-14
ORD-09446,North,Van,Clear,955,2023-11-05,No,2023-11-09,2023-11-10
ORD-09447,North,Van,Fog,163,2022-09-26,No,2022-09-27,2022-10-04
ORD-09448,South,Van,Clear,629,2022-04-12,No,2022-04-15,2022-04-15
ORD-09449,North,Van,Clear,325,2022-01-22,No,2022-01-24,2022-01-24
ORD-09450,South,Van,Clear,1333,2023-07-18,No,2023-07-23,2023-07-23
ORD-09451,North,Box Truck,Clear,1473,2023-07-13,No,2023-07-18,2023-07-18
ORD-09452,East,Van,Clear,820,2023-01-12,No,2023-01-15,2023-01-15
ORD-09453,West,Semi-Trailer,Snow,160,2023-12-26,No,2023-12-27,2023-12-30
ORD-09454,South,Box Truck,Rain,1439,2023-01-13,No,2023-01-18,2023-01-19
ORD-09455,West,Van,Clear,184,2022-08-23,No,2022-08-24,2022-08-24
ORD-09456,South,Van,Rain,1088,2022-03-25,No,2022-03-29,2022-03-29
ORD-09457,South,Semi-Trailer,Clear,788,2022-03-31,No,2022-04-03,2022-04-04
ORD-09458,South,Van,Clear,1344,2022-05-13,No,2022-05-18,2022-05-18
ORD-09459,East,Box Truck,Clear,163,2022-05-07,No,2022-05-08,2022-05-08
ORD-09460,North,Box Truck,Snow,510,2022-06-30,No,2022-07-02,2022-07-06
ORD-09461,South,Van,Clear,1223,2022-01-12,No,2022-01-17,2022-01-17
ORD-09462,East,Semi-Trailer,Clear,515,2023-04-12,No,2023-04-14,2023-04-14
ORD-09463,South,Van,Clear,158,2022-01-18,No,2022-01-19,
ORD-09464,North,Van,Rain,17,2023-09-29,No,2023-09-30,2023-09-30
ORD-09465,South,Semi-Trailer,Rain,602,2022-12-28,No,2022-12-31,2022-12-31
ORD-09466,East,Box Truck,Clear,600,2023-08-23,No,2023-08-26,2023-08-26
ORD-09467,North,Semi-Trailer,Clear,478,2022-07-30,No,2022-08-01,2022-08-01
ORD-09468,East,Box Truck,Rain,330,2023-10-02,No,2023-10-04,2023-10-04
ORD-09469,North,Box Truck,Rain,581,2023-01-26,No,2023-01-28,2023-01-28
ORD-09470,North,Semi-Trailer,Clear,460,2022-08-19,No,2022-08-21,2022-08-21
ORD-09471,West,Van,Snow,137,2022-01-12,No,2022-01-13,2022-01-17
ORD-09472,West,Box Truck,Fog,1320,2023-01-19,No,2023-01-24,2023-01-29
ORD-09473,West,Box Truck,Clear,862,2022-02-23,No,2022-02-26,2022-02-26
ORD-09474,North,Van,Clear,96,2023-05-01,No,2023-05-02,2023-05-02
ORD-09475,South,Box Truck,Clear,1114,2022-01-27,No,2022-01-31,2022-01-31
ORD-09476,East,Van,Rain,543,2023-08-18,No,2023-08-20,2023-08-20
ORD-09477,East,Box Truck,Clear,1285,2022-11-02,,2022-11-07,2022-11-07
ORD-09478,East,Box Truck,Clear,199,2023-09-27,No,2023-09-28,2023-09-28
ORD-09479,West,Semi-Trailer,Rain,833,2023-12-15,No,2023-12-18,2023-12-18
ORD-09480,North,Van,Snow,388,2022-08-09,No,2022-08-11,2022-08-17
ORD-09481,West,Box Truck,Clear,465,2023-09-09,No,2023-09-11,2023-09-12
ORD-09482,South,Van,Clear,1041,2022-09-17,No,2022-09-21,2022-09-21
ORD-09483,North,Box Truck,Clear,327,2023-11-27,No,2023-11-29,2023-11-29
ORD-09484,East,Box Truck,Rain,343,2022-07-16,No,2022-07-18,2022-07-18
ORD-09485,West,Box Truck,Rain,239,2022-02-10,,2022-02-11,2022-02-11
ORD-09486,West,Semi-Trailer,Clear,673,2022-01-11,No,2022-01-14,2022-01-14
ORD-09487,South,Semi-Trailer,Clear,517,2022-04-08,No,2022-04-10,2022-04-11
ORD-09488,South,Van,Rain,799,2023-01-27,No,2023-01-30,2023-01-30
ORD-09489,West,Van,Clear,933,2022-10-01,No,2022-10-05,2022-10-05
ORD-09490,South,Box Truck,Rain,1439,2023-06-28,No,2023-07-03,2023-07-03
ORD-09491,East,Van,Clear,1320,2023-12-26,No,2023-12-31,2024-01-01
ORD-09492,South,Van,Snow,978,2023-08-05,No,2023-08-09,2023-08-12
ORD-09493,South,Box Truck,Clear,769,2022-09-11,No,2022-09-14,2022-09-14
ORD-09494,West,Van,Clear,455,2022-07-02,No,2022-07-04,2022-07-04
ORD-09495,West,Van,Clear,1376,2022-08-21,No,2022-08-26,2022-08-26
ORD-09496,North,Semi-Trailer,Snow,334,2022-07-11,No,2022-07-13,2022-07-17
ORD-09497,North,Van,Clear,886,2023-12-21,No,2023-12-24,2023-12-24
ORD-09498,West,Van,Clear,176,2022-12-30,No,2022-12-31,2022-12-31
ORD-09499,South,Van,Fog,1329,2022-01-08,No,2022-01-13,2022-01-17
ORD-09500,South,Semi-Trailer,Fog,590,2023-04-20,No,2023-04-22,2023-04-26
ORD-09501,North,Semi-Trailer,Fog,1216,2022-02-06,No,2022-02-11,2022-02-14
ORD-09502,North,Box Truck,Clear,848,2023-11-26,No,2023-11-29,2023-11-30
ORD-09503,North,Van,Snow,1119,2022-05-07,No,2022-05-11,2022-05-13
ORD-09504,East,Semi-Trailer,Clear,815,2022-01-07,No,2022-01-10,2022-01-10
ORD-09505,East,Box Truck,Clear,1182,2023-12-05,No,2023-12-09,2023-12-09
ORD-09506,North,Semi-Trailer,Clear,781,2022-01-06,No,2022-01-09,2022-01-09
ORD-09507,South,Box Truck,Clear,937,2022-10-15,No,2022-10-19,2022-10-19
ORD-09508,North,Van,Clear,870,2022-07-04,,2022-07-07,2022-07-07
ORD-09509,East,Van,Clear,965,2022-10-09,No,2022-10-13,2022-10-14
ORD-09510,South,Van,Snow,68,2023-04-03,No,2023-04-04,2023-04-05
ORD-09511,East,Van,Clear,615,2022-10-18,No,2022-10-21,2022-10-21
ORD-09512,South,Box Truck,Clear,14,2023-01-14,No,2023-01-15,2023-01-15
ORD-09513,East,Semi-Trailer,Clear,92,2022-01-01,No,2022-01-02,2022-01-03
ORD-09514,South,Box Truck,Fog,849,2022-05-28,No,2022-05-31,2022-06-05
ORD-09515,South,Van,Clear,1416,2022-01-05,No,2022-01-10,2022-01-10
ORD-09516,South,Van,Clear,558,2023-02-15,No,2023-02-17,2023-02-17
ORD-09517,South,Van,Clear,1060,2023-01-21,No,2023-01-25,2023-01-25
ORD-09518,West,Van,Snow,534,2023-10-13,No,2023-10-15,2023-10-16
ORD-09519,East,Van,Clear,1011,2022-07-31,No,2022-08-04,2022-08-04
ORD-09520,East,Box Truck,Clear,423,2023-05-17,No,2023-05-19,2023-05-19
ORD-09521,West,Van,Clear,724,2023-05-10,No,2023-05-13,2023-05-13
ORD-09522,South,Semi-Trailer,Snow,189,2022-01-06,No,2022-01-07,2022-01-10
ORD-09523,South,Van,Clear,1497,2022-01-02,No,2022-01-07,2022-01-09
ORD-09524,East,Semi-Trailer,Rain,792,2022-08-10,No,2022-08-13,2022-08-13
ORD-09525,West,Box Truck,Clear,910,2022-06-03,No,2022-06-07,2022-06-07
ORD-09526,South,Van,Fog,536,2023-05-25,No,2023-05-27,2023-05-28
ORD-09527,South,Box Truck,Clear,10,2022-06-11,No,2022-06-12,2022-06-12
ORD-09528,South,Box Truck,Rain,280,2023-05-30,,2023-05-31,2023-05-31
ORD-09529,North,Box Truck,Clear,493,2022-12-21,No,2022-12-23,2022-12-23
ORD-09530,West,Box Truck,Clear,965,2023-06-26,No,2023-06-30,2023-06-30
ORD-09531,South,Van,Clear,1081,2023-01-24,No,2023-01-28,2023-01-29
ORD-09532,North,Box Truck,Rain,703,2023-12-02,No,2023-12-05,2023-12-06
ORD-09533,West,Semi-Trailer,Fog,1216,2023-07-29,No,2023-08-03,2023-08-04
ORD-09534,South,Van,Clear,849,2022-02-06,Yes,2022-02-09,2022-02-09
ORD-09535,East,Van,Snow,382,2022-10-20,No,2022-10-22,2022-10-26
ORD-09536,North,Semi-Trailer,Clear,548,2022-07-09,No,2022-07-11,2022-07-11
ORD-09537,North,Van,Fog,679,2023-07-19,No,2023-07-22,2023-07-25
ORD-09538,South,Box Truck,Clear,581,2022-08-13,No,2022-08-15,2022-08-15
ORD-09539,South,Box Truck,Clear,75,2022-01-14,No,2022-01-15,2022-01-15
ORD-09540,North,Box Truck,Clear,61,2022-10-19,No,2022-10-20,2022-10-23
ORD-09541,East,Van,Rain,479,2023-01-26,No,2023-01-28,2023-01-28
ORD-09542,East,Van,Rain,252,2022-07-31,No,2022-08-01,2022-08-01
ORD-09543,West,Van,Clear,346,2023-10-23,No,2023-10-25,2023-10-26
ORD-09544,South,Box Truck,Clear,765,2023-07-25,No,2023-07-28,2023-07-28
ORD-09545,East,Box Truck,Clear,1154,2023-09-22,No,2023-09-26,2023-09-28
ORD-09546,West,Box Truck,Clear,563,2023-05-31,No,2023-06-02,2023-06-02
ORD-09547,East,Box Truck,Clear,1078,2023-05-26,No,2023-05-30,2023-05-30
ORD-09548,South,Van,Clear,61,2022-05-10,No,2022-05-11,2022-05-11
ORD-09549,West,Van,Clear,1184,2023-07-15,No,2023-07-19,2023-07-19
ORD-09550,West,Semi-Trailer,Rain,422,2022-06-11,No,2022-06-13,2022-06-13
ORD-09551,West,Van,Rain,578,2022-09-13,Yes,2022-09-15,2022-09-15
ORD-09552,East,Van,Clear,1242,2022-09-20,No,2022-09-25,2022-09-25
ORD-09553,South,Van,Rain,17,2023-02-21,No,2023-02-22,2023-02-22
ORD-09554,West,Van,Clear,955,2023-10-26,No,2023-10-30,2023-10-30
ORD-09555,North,Van,Rain,1424,2022-11-23,No,2022-11-28,2022-11-28
ORD-09556,South,Semi-Trailer,Clear,256,2023-08-20,No,2023-08-21,2023-08-21
ORD-09557,North,Semi-Trailer,Rain,1428,2022-08-06,,2022-08-11,2022-08-11
ORD-09558,North,Semi-Trailer,Clear,843,2023-10-11,No,2023-10-14,2023-10-14
ORD-09559,West,Semi-Trailer,Clear,1372,2023-06-30,,2023-07-05,2023-07-05
ORD-09560,West,Semi-Trailer,Rain,421,2022-12-21,No,2022-12-23,2022-12-23
ORD-09561,East,Box Truck,Clear,961,2023-10-03,No,2023-10-07,2023-10-08
ORD-09562,East,Van,Clear,1378,2023-01-19,No,2023-01-24,2023-01-24
ORD-09563,East,Box Truck,Rain,852,2023-05-20,,2023-05-23,2023-05-23
ORD-09564,South,Van,Snow,1329,2023-10-05,No,2023-10-10,2023-10-16
ORD-09565,East,Van,Clear,244,2023-03-29,No,2023-03-30,2023-03-30
ORD-09566,North,Van,Clear,651,2022-06-23,No,2022-06-26,2022-06-26
ORD-09567,East,Box Truck,Clear,597,2022-01-17,No,2022-01-19,
ORD-09568,West,Van,Rain,1478,2023-10-13,No,2023-10-18,2023-10-18
ORD-09569,East,Van,Clear,242,2023-01-06,No,2023-01-07,2023-01-07
ORD-09570,South,Van,Snow,751,2022-03-29,No,2022-04-01,2022-04-05
ORD-09571,South,Semi-Trailer,Clear,1006,2022-03-23,No,2022-03-27,2022-03-29
ORD-09572,North,Box Truck,Clear,319,2022-10-08,No,2022-10-10,2022-10-10
ORD-09573,South,Semi-Trailer,Clear,953,2023-06-26,Yes,2023-06-30,2023-06-30
ORD-09574,East,Van,Clear,917,2022-03-20,No,2022-03-24,2022-03-26
ORD-09575,West,Van,Rain,710,2023-11-08,No,2023-11-11,2023-11-11
ORD-09576,South,Box Truck,Clear,487,2023-10-22,No,2023-10-24,2023-10-24
ORD-09577,North,Van,Fog,345,2023-02-15,No,2023-02-17,2023-02-19
ORD-09578,East,Box Truck,Clear,61,2023-12-05,No,2023-12-06,
ORD-09579,North,Box Truck,Clear,555,2022-07-28,No,2022-07-30,2022-08-02
ORD-09580,South,Box Truck,Clear,310,2022-11-16,No,2022-11-18,2022-11-18
ORD-09581,South,Semi-Trailer,Snow,650,2022-09-03,No,2022-09-06,2022-09-10
ORD-09582,North,Van,Rain,1276,2023-12-04,No,2023-12-09,2023-12-09
ORD-09583,East,Van,Clear,365,2022-05-11,No,2022-05-13,2022-05-13
ORD-09584,South,Box Truck,Fog,829,2023-03-04,No,2023-03-07,2023-03-08
ORD-09585,West,Van,Clear,844,2022-05-24,No,2022-05-27,2022-05-27
ORD-09586,South,Van,Rain,597,2023-11-16,No,2023-11-18,2023-11-18
ORD-09587,East,Van,Snow,1475,2022-05-30,No,2022-06-04,2022-06-08
ORD-09588,South,Van,Rain,886,2023-01-13,No,2023-01-16,2023-01-16
ORD-09589,North,Van,Fog,740,2023-03-24,No,2023-03-27,2023-04-02
ORD-09590,South,Van,Snow,1152,2022-05-25,No,2022-05-29,2022-05-30
ORD-09591,South,Box Truck,Fog,1442,2023-08-26,No,2023-08-31,2023-09-01
ORD-09592,East,Box Truck,Clear,1404,2022-10-08,No,2022-10-13,2022-10-13
ORD-09593,North,Box Truck,Clear,746,2022-02-07,No,2022-02-10,2022-02-11
ORD-09594,East,Box Truck,Rain,1106,2022-11-24,No,2022-11-28,2022-11-28
ORD-09595,South,Van,Rain,1482,2022-06-25,No,2022-06-30,2022-07-03
ORD-09596,West,Van,Clear,833,2023-10-24,No,2023-10-27,2023-10-28
ORD-09597,South,Van,Clear,165,2022-11-13,No,2022-11-14,2022-11-17
ORD-09598,East,Semi-Trailer,Snow,780,2022-11-03,No,2022-11-06,2022-11-10
ORD-09599,West,Box Truck,Fog,943,2022-05-12,No,2022-05-16,2022-05-18
ORD-09600,East,Van,Clear,585,2022-04-21,No,2022-04-23,2022-04-24
ORD-09601,East,Van,Clear,1343,2022-03-28,No,2022-04-02,2022-04-02
ORD-09602,North,Semi-Trailer,Clear,1069,2022-06-24,No,2022-06-28,2022-06-28
ORD-09603,West,Box Truck,Clear,257,2022-06-30,Yes,2022-07-01,2022-07-01
ORD-09604,South,Semi-Trailer,Rain,1461,2023-04-10,No,2023-04-15,2023-04-15
ORD-09605,East,Van,Fog,1077,2023-09-28,No,2023-10-02,2023-10-03
ORD-09606,South,Van,Clear,462,2023-04-04,No,2023-04-06,2023-04-06
ORD-09607,North,Box Truck,Clear,1152,2022-01-19,No,2022-01-23,2022-01-23
ORD-09608,North,Box Truck,Rain,1382,2023-11-13,No,2023-11-18,2023-11-18
ORD-09609,West,Box Truck,Clear,702,2022-04-24,No,2022-04-27,
ORD-09610,North,Box Truck,Clear,918,2022-05-26,No,2022-05-30,2022-05-30
ORD-09611,North,Box Truck,Rain,949,2023-08-16,No,2023-08-20,2023-08-20
ORD-09612,South,Box Truck,Snow,1421,2022-07-21,No,2022-07-26,2022-07-29
ORD-09613,North,Van,Clear,1103,2023-06-30,No,2023-07-04,2023-07-04
ORD-09614,North,Van,Rain,956,2023-11-18,No,2023-11-22,2023-11-22
ORD-09615,East,Semi-Trailer,Clear,463,2023-05-05,No,2023-05-07,2023-05-07
ORD-09616,North,Van,Clear,276,2022-07-20,Yes,2022-07-21,2022-07-21
ORD-09617,East,Box Truck,Clear,740,2022-06-22,No,2022-06-25,2022-06-25
ORD-09618,North,Box Truck,Clear,1471,2023-10-05,,2023-10-10,2023-10-12
ORD-09619,North,Semi-Trailer,Clear,375,2023-05-17,No,2023-05-19,2023-05-19
ORD-09620,West,Van,Clear,1220,2022-09-08,No,2022-09-13,2022-09-13
ORD-09621,West,Van,Rain,1260,2023-01-19,No,2023-01-24,2023-01-24
ORD-09622,East,Semi-Trailer,Rain,70,2023-10-30,No,2023-10-31,2023-10-31
ORD-09623,North,Semi-Trailer,Clear,177,2022-07-02,No,2022-07-03,2022-07-03
ORD-09624,South,Box Truck,Clear,141,2023-01-25,No,2023-01-26,2023-01-26
ORD-09625,West,Van,Clear,164,2022-02-03,No,2022-02-04,2022-02-04
ORD-09626,South,Van,Clear,793,2022-06-18,No,2022-06-21,2022-06-21
ORD-09627,West,Box Truck,Clear,731,2022-12-15,No,2022-12-18,2022-12-18
ORD-09628,West,Semi-Trailer,Rain,16,2022-11-27,No,2022-11-28,2022-11-28
ORD-09629,North,Semi-Trailer,Clear,532,2022-02-01,No,2022-02-03,2022-02-03
ORD-09630,West,Van,Clear,260,2023-02-25,No,2023-02-26,2023-02-26
ORD-09631,South,Van,Clear,701,2023-02-05,No,2023-02-08,2023-02-08
ORD-09632,West,Van,Clear,1295,2022-01-14,No,2022-01-19,2022-01-21
ORD-09633,East,Semi-Trailer,Fog,129,2023-08-15,No,2023-08-16,2023-08-20
ORD-09634,North,Box Truck,Clear,57,2022-02-01,No,2022-02-02,2022-02-02
ORD-09635,North,Van,Clear,1102,2022-11-18,No,2022-11-22,2022-11-22
ORD-09636,East,Van,Rain,1295,2022-06-29,No,2022-07-04,2022-07-04
ORD-09637,East,Box Truck,Clear,751,2022-07-07,,2022-07-10,2022-07-10
ORD-09638,East,Van,Clear,1478,2023-01-04,No,2023-01-09,2023-01-09
ORD-09639,West,Semi-Trailer,Snow,1264,2022-04-04,No,2022-04-09,2022-04-13
ORD-09640,North,Box Truck,Snow,233,2022-10-29,No,2022-10-30,2022-11-01
ORD-09641,East,Van,Clear,466,2023-08-04,No,2023-08-06,2023-08-06
ORD-09642,West,Van,Clear,728,2023-03-03,No,2023-03-06,2023-03-08
ORD-09643,East,Semi-Trailer,Rain,862,2022-12-16,No,2022-12-19,2022-12-19
ORD-09644,South,Van,Clear,1399,2023-06-18,No,2023-06-23,2023-06-23
ORD-09645,South,Van,Clear,958,2023-03-09,No,2023-03-13,2023-03-13
ORD-09646,North,Semi-Trailer,Clear,37,2023-08-01,No,2023-08-02,2023-08-02
ORD-09647,West,Semi-Trailer,Clear,886,2022-06-17,No,2022-06-20,2022-06-20
